,date,overall_aqi_value,main_pollutant,site_name,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance,population
190,2019-07-10,93,Ozone,New Albany,39-049-0029,AQS,5,93,3,.,51,27,39.9612,-82.9988,Columbus,2020-03-23,892533
191,2019-07-11,71,Ozone,New Albany,39-049-0029,AQS,5,71,0,.,40,20,39.9612,-82.9988,Columbus,2020-03-23,892533
192,2019-07-12,54,Ozone,New Albany,39-049-0029,AQS,7,54,0,.,31,29,39.9612,-82.9988,Columbus,2020-03-23,892533
193,2019-07-13,97,Ozone,New Albany,39-049-0029,AQS,7,97,3,.,40,22,39.9612,-82.9988,Columbus,2020-03-23,892533
194,2019-07-14,50,Ozone,New Albany,39-049-0029,AQS,5,50,0,18,40,14,39.9612,-82.9988,Columbus,2020-03-23,892533
195,2019-07-15,101,Ozone,New Albany,39-049-0029,AQS,5,101,0,.,44,19,39.9612,-82.9988,Columbus,2020-03-23,892533
196,2019-07-16,37,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,30,0,.,37,15,39.9612,-82.9988,Columbus,2020-03-23,892533
197,2019-07-17,31,Ozone,New Albany,39-049-0029,AQS,5,31,0,.,24,15,39.9612,-82.9988,Columbus,2020-03-23,892533
198,2019-07-18,48,Ozone,New Albany,39-049-0029,AQS,5,48,0,.,28,17,39.9612,-82.9988,Columbus,2020-03-23,892533
199,2019-07-19,58,PM2.5,New Albany,39-049-0029,AQS,5,46,.,.,58,13,39.9612,-82.9988,Columbus,2020-03-23,892533
200,2019-07-20,56,PM2.5,New Albany,39-049-0029,AQS,5,44,4,22,56,12,39.9612,-82.9988,Columbus,2020-03-23,892533
201,2019-07-21,48,PM2.5,New Albany,39-049-0029,AQS,5,44,0,.,48,11,39.9612,-82.9988,Columbus,2020-03-23,892533
202,2019-07-22,31,Ozone,New Albany,39-049-0029,AQS,6,31,.,.,27,13,39.9612,-82.9988,Columbus,2020-03-23,892533
203,2019-07-23,37,Ozone,New Albany,39-049-0029,AQS,5,37,.,.,26,21,39.9612,-82.9988,Columbus,2020-03-23,892533
204,2019-07-24,43,Ozone,New Albany,39-049-0029,AQS,5,43,.,.,31,22,39.9612,-82.9988,Columbus,2020-03-23,892533
205,2019-07-25,51,Ozone,London,39-097-0007,AQS,5,51,.,.,37,37,39.9612,-82.9988,Columbus,2020-03-23,892533
206,2019-07-26,71,Ozone,Maple Canyon,39-049-0081,AQS,6,71,.,36,54,35,39.9612,-82.9988,Columbus,2020-03-23,892533
207,2019-07-27,74,Ozone,New Albany,39-049-0029,AQS,6,74,.,.,56,32,39.9612,-82.9988,Columbus,2020-03-23,892533
208,2019-07-28,74,Ozone,New Albany,39-049-0029,AQS,5,74,.,.,56,15,39.9612,-82.9988,Columbus,2020-03-23,892533
209,2019-07-29,57,PM2.5,Smoky Row Near Road,39-049-0038,AQS,6,48,.,.,57,20,39.9612,-82.9988,Columbus,2020-03-23,892533
210,2019-07-30,47,Ozone,New Albany,39-049-0029,AQS,5,47,.,.,35,19,39.9612,-82.9988,Columbus,2020-03-23,892533
211,2019-07-31,49,Ozone,New Albany,39-049-0029,AQS,5,49,.,.,38,17,39.9612,-82.9988,Columbus,2020-03-23,892533
212,2019-08-01,51,Ozone,London,39-097-0007,AQS,5,51,.,.,33,13,39.9612,-82.9988,Columbus,2020-03-23,892533
213,2019-08-02,54,Ozone,New Albany,39-049-0029,AQS,5,54,3,.,34,16,39.9612,-82.9988,Columbus,2020-03-23,892533
214,2019-08-03,61,Ozone,London,39-097-0007,AQS,5,61,4,.,39,26,39.9612,-82.9988,Columbus,2020-03-23,892533
215,2019-08-04,58,Ozone,New Albany,39-049-0029,AQS,1,58,4,.,46,25,39.9612,-82.9988,Columbus,2020-03-23,892533
216,2019-08-05,77,Ozone,London,39-097-0007,AQS,3,77,6,.,42,28,39.9612,-82.9988,Columbus,2020-03-23,892533
217,2019-08-06,84,Ozone,New Albany,39-049-0029,AQS,3,84,3,.,51,26,39.9612,-82.9988,Columbus,2020-03-23,892533
218,2019-08-07,49,Ozone,New Albany,39-049-0029,AQS,6,49,1,18,37,23,39.9612,-82.9988,Columbus,2020-03-23,892533
219,2019-08-08,45,Ozone,London,39-097-0007,AQS,3,45,3,.,34,22,39.9612,-82.9988,Columbus,2020-03-23,892533
220,2019-08-09,41,Ozone,Maple Canyon,39-049-0081,AQS,5,41,0,.,25,8,39.9612,-82.9988,Columbus,2020-03-23,892533
221,2019-08-10,40,Ozone,New Albany,39-049-0029,AQS,3,40,1,.,33,17,39.9612,-82.9988,Columbus,2020-03-23,892533
222,2019-08-11,49,Ozone,Delaware,39-041-0002,AQS,5,49,1,.,40,16,39.9612,-82.9988,Columbus,2020-03-23,892533
223,2019-08-12,54,Ozone,New Albany,39-049-0029,AQS,5,54,1,.,45,22,39.9612,-82.9988,Columbus,2020-03-23,892533
224,2019-08-13,42,PM2.5,Smoky Row Near Road,39-049-0038,AQS,6,41,0,14,42,15,39.9612,-82.9988,Columbus,2020-03-23,892533
225,2019-08-14,45,Ozone,New Albany,39-049-0029,AQS,6,45,0,.,44,24,39.9612,-82.9988,Columbus,2020-03-23,892533
226,2019-08-15,49,Ozone,New Albany,39-049-0029,AQS,6,49,1,.,38,25,39.9612,-82.9988,Columbus,2020-03-23,892533
227,2019-08-16,50,Ozone,New Albany,39-049-0029,AQS,6,50,1,.,44,17,39.9612,-82.9988,Columbus,2020-03-23,892533
228,2019-08-17,48,Ozone,New Albany,39-049-0029,AQS,5,48,0,.,44,19,39.9612,-82.9988,Columbus,2020-03-23,892533
229,2019-08-18,52,PM2.5,Smoky Row Near Road,39-049-0038,AQS,5,51,1,.,52,10,39.9612,-82.9988,Columbus,2020-03-23,892533
230,2019-08-19,64,Ozone,New Albany,39-049-0029,AQS,5,64,0,16,30,20,39.9612,-82.9988,Columbus,2020-03-23,892533
231,2019-08-20,48,PM2.5,New Albany,39-049-0029,AQS,5,48,0,.,48,20,39.9612,-82.9988,Columbus,2020-03-23,892533
232,2019-08-21,45,Ozone,New Albany,39-049-0029,AQS,3,45,0,.,28,15,39.9612,-82.9988,Columbus,2020-03-23,892533
233,2019-08-22,39,Ozone,London,39-097-0007,AQS,7,39,0,.,29,17,39.9612,-82.9988,Columbus,2020-03-23,892533
234,2019-08-23,29,Ozone,London,39-097-0007,AQS,5,29,0,.,19,6,39.9612,-82.9988,Columbus,2020-03-23,892533
235,2019-08-24,38,Ozone,London,39-097-0007,AQS,2,38,0,.,26,9,39.9612,-82.9988,Columbus,2020-03-23,892533
236,2019-08-25,37,Ozone,New Albany,39-049-0029,AQS,2,37,1,12,32,12,39.9612,-82.9988,Columbus,2020-03-23,892533
237,2019-08-26,31,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,27,0,.,31,14,39.9612,-82.9988,Columbus,2020-03-23,892533
238,2019-08-27,28,PM2.5,Smoky Row Near Road,39-049-0038,AQS,6,24,0,.,28,20,39.9612,-82.9988,Columbus,2020-03-23,892533
239,2019-08-28,36,Ozone,New Albany,39-049-0029,AQS,6,36,0,.,20,17,39.9612,-82.9988,Columbus,2020-03-23,892533
240,2019-08-29,43,Ozone,New Albany,39-049-0029,AQS,3,43,0,.,22,12,39.9612,-82.9988,Columbus,2020-03-23,892533
241,2019-08-30,46,Ozone,Heath,39-089-0005,AQS,5,46,0,.,37,18,39.9612,-82.9988,Columbus,2020-03-23,892533
242,2019-08-31,39,Ozone,New Albany,39-049-0029,AQS,5,39,0,15,34,5,39.9612,-82.9988,Columbus,2020-03-23,892533
243,2019-09-01,35,Ozone,New Albany,39-049-0029,AQS,6,35,0,.,31,18,39.9612,-82.9988,Columbus,2020-03-23,892533
244,2019-09-02,38,Ozone,New Albany,39-049-0029,AQS,6,38,0,.,35,14,39.9612,-82.9988,Columbus,2020-03-23,892533
245,2019-09-03,44,PM2.5,Fairgrounds,39-049-0034,AQS,7,40,1,.,44,21,39.9612,-82.9988,Columbus,2020-03-23,892533
246,2019-09-04,40,Ozone,London,39-097-0007,AQS,5,40,0,.,36,18,39.9612,-82.9988,Columbus,2020-03-23,892533
247,2019-09-05,37,Ozone,London,39-097-0007,AQS,3,37,0,.,25,8,39.9612,-82.9988,Columbus,2020-03-23,892533
248,2019-09-06,44,Ozone,New Albany,39-049-0029,AQS,6,44,1,17,36,13,39.9612,-82.9988,Columbus,2020-03-23,892533
249,2019-09-07,40,PM2.5,Smoky Row Near Road,39-049-0038,AQS,5,35,1,.,40,8,39.9612,-82.9988,Columbus,2020-03-23,892533
250,2019-09-08,37,Ozone,New Albany,39-049-0029,AQS,6,37,1,.,33,18,39.9612,-82.9988,Columbus,2020-03-23,892533
251,2019-09-09,47,Ozone,Maple Canyon,39-049-0081,AQS,5,47,0,.,35,22,39.9612,-82.9988,Columbus,2020-03-23,892533
252,2019-09-10,61,Ozone,London,39-097-0007,AQS,5,61,0,.,39,25,39.9612,-82.9988,Columbus,2020-03-23,892533
253,2019-09-11,74,Ozone,New Albany,39-049-0029,AQS,7,74,1,.,53,24,39.9612,-82.9988,Columbus,2020-03-23,892533
254,2019-09-12,55,PM2.5,Fairgrounds,39-049-0034,AQS,7,51,1,27,55,26,39.9612,-82.9988,Columbus,2020-03-23,892533
255,2019-09-13,80,Ozone,Delaware,39-041-0002,AQS,6,80,1,.,54,20,39.9612,-82.9988,Columbus,2020-03-23,892533
256,2019-09-14,38,PM2.5,Smoky Row Near Road,39-049-0038,AQS,7,38,1,.,38,27,39.9612,-82.9988,Columbus,2020-03-23,892533
257,2019-09-15,48,PM2.5,Smoky Row Near Road,39-049-0038,AQS,9,46,1,.,48,24,39.9612,-82.9988,Columbus,2020-03-23,892533
258,2019-09-16,49,Ozone,New Albany,39-049-0029,AQS,6,49,.,.,37,25,39.9612,-82.9988,Columbus,2020-03-23,892533
259,2019-09-17,45,Ozone,London,39-097-0007,AQS,5,45,0,.,41,8,39.9612,-82.9988,Columbus,2020-03-23,892533
260,2019-09-18,50,Ozone,London,39-097-0007,AQS,0,50,1,8,29,18,39.9612,-82.9988,Columbus,2020-03-23,892533
261,2019-09-19,61,Ozone,Delaware,39-041-0002,AQS,1,61,1,.,41,25,39.9612,-82.9988,Columbus,2020-03-23,892533
262,2019-09-20,77,Ozone,Delaware,39-041-0002,AQS,1,77,0,.,54,24,39.9612,-82.9988,Columbus,2020-03-23,892533
263,2019-09-21,56,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,51,0,.,56,22,39.9612,-82.9988,Columbus,2020-03-23,892533
264,2019-09-22,49,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,48,0,.,49,17,39.9612,-82.9988,Columbus,2020-03-23,892533
265,2019-09-23,38,Ozone,Delaware,39-041-0002,AQS,0,38,1,.,28,14,39.9612,-82.9988,Columbus,2020-03-23,892533
266,2019-09-24,39,Ozone,London,39-097-0007,AQS,2,39,0,16,26,33,39.9612,-82.9988,Columbus,2020-03-23,892533
267,2019-09-25,48,Ozone,Delaware,39-041-0002,AQS,2,48,0,.,36,25,39.9612,-82.9988,Columbus,2020-03-23,892533
268,2019-09-26,40,Ozone,New Albany,39-049-0029,AQS,0,40,0,.,27,30,39.9612,-82.9988,Columbus,2020-03-23,892533
269,2019-09-27,49,Ozone,Delaware,39-041-0002,AQS,1,49,0,.,29,27,39.9612,-82.9988,Columbus,2020-03-23,892533
270,2019-09-28,54,Ozone,London,39-097-0007,AQS,1,54,0,.,40,18,39.9612,-82.9988,Columbus,2020-03-23,892533
271,2019-09-29,40,Ozone,London,39-097-0007,AQS,0,40,0,.,37,15,39.9612,-82.9988,Columbus,2020-03-23,892533
272,2019-09-30,56,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,50,1,27,56,36,39.9612,-82.9988,Columbus,2020-03-23,892533
273,2019-10-01,58,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,46,1,.,58,30,39.9612,-82.9988,Columbus,2020-03-23,892533
274,2019-10-02,47,PM2.5,New Albany,39-049-0029,AQS,1,44,0,.,47,23,39.9612,-82.9988,Columbus,2020-03-23,892533
275,2019-10-03,42,Ozone,New Albany,39-049-0029,AQS,1,42,1,.,37,18,39.9612,-82.9988,Columbus,2020-03-23,892533
276,2019-10-04,24,Ozone,London,39-097-0007,AQS,0,24,0,.,15,9,39.9612,-82.9988,Columbus,2020-03-23,892533
277,2019-10-05,46,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,41,1,.,46,35,39.9612,-82.9988,Columbus,2020-03-23,892533
278,2019-10-06,45,PM2.5,Smoky Row Near Road,39-049-0038,AQS,5,38,0,30,45,21,39.9612,-82.9988,Columbus,2020-03-23,892533
279,2019-10-07,35,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,27,1,.,35,24,39.9612,-82.9988,Columbus,2020-03-23,892533
280,2019-10-08,36,Ozone,Delaware,39-041-0002,AQS,3,36,0,.,25,19,39.9612,-82.9988,Columbus,2020-03-23,892533
281,2019-10-09,39,Ozone,Delaware,39-041-0002,AQS,1,39,0,.,28,20,39.9612,-82.9988,Columbus,2020-03-23,892533
282,2019-10-10,43,Ozone,Delaware,39-041-0002,AQS,1,43,1,.,28,34,39.9612,-82.9988,Columbus,2020-03-23,892533
283,2019-10-11,41,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,36,0,.,41,25,39.9612,-82.9988,Columbus,2020-03-23,892533
284,2019-10-12,33,Ozone,New Albany,39-049-0029,AQS,1,33,0,9,24,16,39.9612,-82.9988,Columbus,2020-03-23,892533
285,2019-10-13,40,Ozone,Delaware,39-041-0002,AQS,0,40,.,.,22,17,39.9612,-82.9988,Columbus,2020-03-23,892533
286,2019-10-14,37,Ozone,London,39-097-0007,AQS,1,37,1,.,30,30,39.9612,-82.9988,Columbus,2020-03-23,892533
287,2019-10-15,47,Ozone,New Albany,39-049-0029,AQS,3,47,.,.,38,36,39.9612,-82.9988,Columbus,2020-03-23,892533
288,2019-10-16,29,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,25,0,.,29,13,39.9612,-82.9988,Columbus,2020-03-23,892533
289,2019-10-17,27,Ozone,Delaware,39-041-0002,AQS,0,27,.,.,25,6,39.9612,-82.9988,Columbus,2020-03-23,892533
290,2019-10-18,45,PM2.5,Smoky Row Near Road,39-049-0038,AQS,5,33,3,21,45,33,39.9612,-82.9988,Columbus,2020-03-23,892533
291,2019-10-19,59,PM2.5,Smoky Row Near Road,39-049-0038,AQS,6,36,0,.,59,28,39.9612,-82.9988,Columbus,2020-03-23,892533
292,2019-10-20,53,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,43,3,.,53,35,39.9612,-82.9988,Columbus,2020-03-23,892533
293,2019-10-21,37,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,33,0,.,37,18,39.9612,-82.9988,Columbus,2020-03-23,892533
294,2019-10-22,32,Ozone,New Albany,39-049-0029,AQS,0,32,0,.,24,18,39.9612,-82.9988,Columbus,2020-03-23,892533
295,2019-10-23,33,Ozone,Delaware,39-041-0002,AQS,0,33,0,.,27,18,39.9612,-82.9988,Columbus,2020-03-23,892533
296,2019-10-24,36,Ozone,Heath,39-089-0005,AQS,0,36,1,21,33,29,39.9612,-82.9988,Columbus,2020-03-23,892533
297,2019-10-25,54,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,25,0,.,54,24,39.9612,-82.9988,Columbus,2020-03-23,892533
298,2019-10-26,54,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,27,0,.,54,13,39.9612,-82.9988,Columbus,2020-03-23,892533
299,2019-10-27,38,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,36,0,.,38,25,39.9612,-82.9988,Columbus,2020-03-23,892533
300,2019-10-28,50,PM2.5,Smoky Row Near Road,39-049-0038,AQS,6,38,1,.,50,32,39.9612,-82.9988,Columbus,2020-03-23,892533
301,2019-10-29,51,PM2.5,Smoky Row Near Road,39-049-0038,AQS,7,25,0,.,51,25,39.9612,-82.9988,Columbus,2020-03-23,892533
302,2019-10-30,55,PM2.5,Fairgrounds,39-049-0034,AQS,1,19,0,13,55,22,39.9612,-82.9988,Columbus,2020-03-23,892533
303,2019-10-31,32,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,19,0,.,32,14,39.9612,-82.9988,Columbus,2020-03-23,892533
304,2019-11-01,49,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,49,24,39.9612,-82.9988,Columbus,2020-03-23,892533
305,2019-11-02,38,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,38,21,39.9612,-82.9988,Columbus,2020-03-23,892533
306,2019-11-03,30,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,30,20,39.9612,-82.9988,Columbus,2020-03-23,892533
307,2019-11-04,29,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,29,24,39.9612,-82.9988,Columbus,2020-03-23,892533
308,2019-11-05,43,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,9,43,25,39.9612,-82.9988,Columbus,2020-03-23,892533
309,2019-11-06,45,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,45,24,39.9612,-82.9988,Columbus,2020-03-23,892533
310,2019-11-07,51,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,51,21,39.9612,-82.9988,Columbus,2020-03-23,892533
311,2019-11-08,36,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,.,0,.,36,28,39.9612,-82.9988,Columbus,2020-03-23,892533
312,2019-11-09,46,PM2.5,Smoky Row Near Road,39-049-0038,AQS,6,.,1,.,46,25,39.9612,-82.9988,Columbus,2020-03-23,892533
313,2019-11-10,56,PM2.5,Smoky Row Near Road,39-049-0038,AQS,5,.,1,.,56,31,39.9612,-82.9988,Columbus,2020-03-23,892533
314,2019-11-11,58,PM2.5,Fairgrounds,39-049-0034,AQS,5,.,.,18,58,23,39.9612,-82.9988,Columbus,2020-03-23,892533
315,2019-11-12,29,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,.,.,29,10,39.9612,-82.9988,Columbus,2020-03-23,892533
316,2019-11-13,55,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,1,.,55,28,39.9612,-82.9988,Columbus,2020-03-23,892533
317,2019-11-14,57,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,.,0,.,57,26,39.9612,-82.9988,Columbus,2020-03-23,892533
318,2019-11-15,65,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,.,0,.,65,25,39.9612,-82.9988,Columbus,2020-03-23,892533
319,2019-11-16,58,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,58,22,39.9612,-82.9988,Columbus,2020-03-23,892533
320,2019-11-17,65,PM2.5,Smoky Row Near Road,39-049-0038,AQS,5,.,1,21,65,33,39.9612,-82.9988,Columbus,2020-03-23,892533
321,2019-11-18,73,PM2.5,Smoky Row Near Road,39-049-0038,AQS,7,.,1,.,73,36,39.9612,-82.9988,Columbus,2020-03-23,892533
322,2019-11-19,56,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,.,0,.,56,24,39.9612,-82.9988,Columbus,2020-03-23,892533
323,2019-11-20,61,PM2.5,Fairgrounds,39-049-0034,AQS,2,.,0,.,61,26,39.9612,-82.9988,Columbus,2020-03-23,892533
324,2019-11-21,54,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,54,25,39.9612,-82.9988,Columbus,2020-03-23,892533
325,2019-11-22,40,PM2.5,Smoky Row Near Road,39-049-0038,AQS,5,.,1,.,40,25,39.9612,-82.9988,Columbus,2020-03-23,892533
326,2019-11-23,55,PM2.5,Smoky Row Near Road,39-049-0038,AQS,6,.,1,9,55,22,39.9612,-82.9988,Columbus,2020-03-23,892533
327,2019-11-24,53,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,53,16,39.9612,-82.9988,Columbus,2020-03-23,892533
328,2019-11-25,43,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,43,24,39.9612,-82.9988,Columbus,2020-03-23,892533
329,2019-11-26,52,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,52,24,39.9612,-82.9988,Columbus,2020-03-23,892533
330,2019-11-27,27,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,27,9,39.9612,-82.9988,Columbus,2020-03-23,892533
331,2019-11-28,21,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,21,4,39.9612,-82.9988,Columbus,2020-03-23,892533
332,2019-11-29,37,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,8,37,11,39.9612,-82.9988,Columbus,2020-03-23,892533
333,2019-11-30,54,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,54,11,39.9612,-82.9988,Columbus,2020-03-23,892533
334,2019-12-01,23,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,23,11,39.9612,-82.9988,Columbus,2020-03-23,892533
335,2019-12-02,17,PM2.5,New Albany,39-049-0029,AQS,0,.,0,.,17,13,39.9612,-82.9988,Columbus,2020-03-23,892533
336,2019-12-03,27,PM2.5,New Albany,39-049-0029,AQS,0,.,0,.,27,15,39.9612,-82.9988,Columbus,2020-03-23,892533
337,2019-12-04,31,PM2.5,New Albany,39-049-0029,AQS,0,.,0,.,31,14,39.9612,-82.9988,Columbus,2020-03-23,892533
338,2019-12-05,30,NO2,Fairgrounds,39-049-0034,AQS,1,.,0,10,25,30,39.9612,-82.9988,Columbus,2020-03-23,892533
339,2019-12-06,38,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,38,25,39.9612,-82.9988,Columbus,2020-03-23,892533
340,2019-12-07,42,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,.,0,.,42,30,39.9612,-82.9988,Columbus,2020-03-23,892533
341,2019-12-08,42,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,.,0,.,42,22,39.9612,-82.9988,Columbus,2020-03-23,892533
342,2019-12-09,24,PM2.5,New Albany,39-049-0029,AQS,0,.,0,.,24,16,39.9612,-82.9988,Columbus,2020-03-23,892533
343,2019-12-10,24,PM2.5,New Albany,39-049-0029,AQS,0,.,.,.,24,7,39.9612,-82.9988,Columbus,2020-03-23,892533
344,2019-12-11,43,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,12,43,21,39.9612,-82.9988,Columbus,2020-03-23,892533
345,2019-12-12,46,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,.,1,.,46,27,39.9612,-82.9988,Columbus,2020-03-23,892533
346,2019-12-13,32,PM2.5,New Albany,39-049-0029,AQS,2,.,.,.,32,28,39.9612,-82.9988,Columbus,2020-03-23,892533
347,2019-12-14,60,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,.,.,60,15,39.9612,-82.9988,Columbus,2020-03-23,892533
348,2019-12-15,52,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,52,17,39.9612,-82.9988,Columbus,2020-03-23,892533
349,2019-12-16,54,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,54,11,39.9612,-82.9988,Columbus,2020-03-23,892533
350,2019-12-17,54,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,11,54,20,39.9612,-82.9988,Columbus,2020-03-23,892533
351,2019-12-18,48,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,48,13,39.9612,-82.9988,Columbus,2020-03-23,892533
352,2019-12-19,42,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,.,0,.,42,30,39.9612,-82.9988,Columbus,2020-03-23,892533
353,2019-12-20,81,PM2.5,Smoky Row Near Road,39-049-0038,AQS,8,.,1,.,81,34,39.9612,-82.9988,Columbus,2020-03-23,892533
354,2019-12-21,64,PM2.5,Smoky Row Near Road,39-049-0038,AQS,8,.,1,.,64,27,39.9612,-82.9988,Columbus,2020-03-23,892533
355,2019-12-22,72,PM2.5,Smoky Row Near Road,39-049-0038,AQS,11,.,1,.,72,30,39.9612,-82.9988,Columbus,2020-03-23,892533
356,2019-12-23,72,PM2.5,Smoky Row Near Road,39-049-0038,AQS,11,.,1,28,72,42,39.9612,-82.9988,Columbus,2020-03-23,892533
357,2019-12-24,62,PM2.5,Smoky Row Near Road,39-049-0038,AQS,13,.,3,.,62,47,39.9612,-82.9988,Columbus,2020-03-23,892533
358,2019-12-25,66,PM2.5,Smoky Row Near Road,39-049-0038,AQS,6,.,1,.,66,30,39.9612,-82.9988,Columbus,2020-03-23,892533
359,2019-12-26,38,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,.,1,.,38,26,39.9612,-82.9988,Columbus,2020-03-23,892533
360,2019-12-27,38,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,.,.,38,13,39.9612,-82.9988,Columbus,2020-03-23,892533
361,2019-12-28,57,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,57,11,39.9612,-82.9988,Columbus,2020-03-23,892533
362,2019-12-29,40,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,6,40,15,39.9612,-82.9988,Columbus,2020-03-23,892533
363,2019-12-30,11,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,11,8,39.9612,-82.9988,Columbus,2020-03-23,892533
364,2019-12-31,15,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,15,6,39.9612,-82.9988,Columbus,2020-03-23,892533
365,2020-01-01,24,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,24,10,39.9612,-82.9988,Columbus,2020-03-23,892533
366,2020-01-02,17,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,17,15,39.9612,-82.9988,Columbus,2020-03-23,892533
367,2020-01-03,23,NO2,Fairgrounds,39-049-0034,AQS,2,.,0,.,18,23,39.9612,-82.9988,Columbus,2020-03-23,892533
368,2020-01-04,40,PM2.5,Maple Canyon,39-049-0081,AQS,0,.,0,7,40,7,39.9612,-82.9988,Columbus,2020-03-23,892533
369,2020-01-05,24,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,.,0,.,24,9,39.9612,-82.9988,Columbus,2020-03-23,892533
370,2020-01-06,25,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,.,0,.,25,24,39.9612,-82.9988,Columbus,2020-03-23,892533
371,2020-01-07,37,PM2.5,Smoky Row Near Road,39-049-0038,AQS,7,.,0,.,37,33,39.9612,-82.9988,Columbus,2020-03-23,892533
372,2020-01-08,21,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,21,15,39.9612,-82.9988,Columbus,2020-03-23,892533
373,2020-01-09,22,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,4,.,22,19,39.9612,-82.9988,Columbus,2020-03-23,892533
374,2020-01-10,29,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,.,0,9,29,21,39.9612,-82.9988,Columbus,2020-03-23,892533
375,2020-01-11,13,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,13,6,39.9612,-82.9988,Columbus,2020-03-23,892533
376,2020-01-12,16,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,.,0,.,16,14,39.9612,-82.9988,Columbus,2020-03-23,892533
377,2020-01-13,28,PM2.5,New Albany,39-049-0029,AQS,3,.,0,.,28,18,39.9612,-82.9988,Columbus,2020-03-23,892533
378,2020-01-14,50,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,.,0,.,50,17,39.9612,-82.9988,Columbus,2020-03-23,892533
